outlet_code,item_department,week,total_sales_qty,sales_next_week,fe_avg_4_week_sales,fe_4_weeks_std_dev_weekly,fe_4_weeks_weekly_min_sales,fe_4_weeks_weekly_max_sales,previous_week_sales,prev_2_weeks_sales,prev_3_weeks_sales,prev_month_sales,outlet_min_sales,outlet_max_sales,fe_sales_change_vs_next_week,fe_sales_change_vs_previous_week,fe_sales_to_max_sales_ratio,fe_cumulative_sales,month,week_month,week_year,quarter_year,outlet_area,outlet_parking_lots,outlet_profile_category,outlet_cluster_category,item_category,row
D,Chilled,2022-01-24,300.0,351.0,1482.0,175.55815750533114,1342.0,1707.0,107.0,407.0,0.0,0.0,52.0,4602.0,51.0,193.0,0.0651890482398957,428993.0,1,4,4,1,11237,68,Moderate,Small,Butter,3.0
D,Chilled,2022-01-24,300.0,351.0,1482.0,175.55815750533114,1342.0,1707.0,107.0,407.0,0.0,0.0,52.0,4602.0,51.0,193.0,0.0651890482398957,428993.0,1,4,4,1,11237,68,Moderate,Small,Cheese Slices,4.0
D,Chilled,2022-01-24,300.0,351.0,1482.0,175.55815750533114,1342.0,1707.0,107.0,407.0,0.0,0.0,52.0,4602.0,51.0,193.0,0.0651890482398957,428993.0,1,4,4,1,11237,68,Moderate,Small,Whipping Cream,5.0
A,Chilled,2022-01-24,256.0,302.0,1409.75,203.21642814169002,1247.0,1707.0,86.0,342.0,0.0,0.0,40.0,3516.0,46.0,170.0,0.055627987831377665,52184.0,1,4,4,1,10150,52,Moderate,Small,Fat Spread,1.0
A,Chilled,2022-01-24,256.0,302.0,1409.75,203.21642814169002,1247.0,1707.0,86.0,342.0,0.0,0.0,40.0,3516.0,46.0,170.0,0.055627987831377665,52184.0,1,4,4,1,10150,52,Moderate,Small,Curd,2.0
A,Chilled,2022-01-24,256.0,302.0,1409.75,203.21642814169002,1247.0,1707.0,86.0,342.0,0.0,0.0,40.0,3516.0,46.0,170.0,0.055627987831377665,52184.0,1,4,4,1,10150,52,Moderate,Small,Butter,3.0
A,Chilled,2022-01-24,256.0,302.0,1409.75,203.21642814169002,1247.0,1707.0,86.0,342.0,0.0,0.0,40.0,3516.0,46.0,170.0,0.055627987831377665,52184.0,1,4,4,1,10150,52,Moderate,Small,Whipping Cream,4.0
A,Chilled,2022-01-24,256.0,302.0,1409.75,203.21642814169002,1247.0,1707.0,86.0,342.0,0.0,0.0,40.0,3516.0,46.0,170.0,0.055627987831377665,52184.0,1,4,4,1,10150,52,Moderate,Small,Stirred Yogurt,5.0
E,Grocery,2022-01-24,0.0,0.0,1300.0,49.81967482832458,1247.0,1343.0,0.0,0.0,0.0,0.0,0.0,1051.0,0.0,0.0,0.0,564797.0,1,4,4,1,10000,12,High,Medium,Ambient Instant Noodles,1.0
E,Grocery,2022-01-24,0.0,0.0,1300.0,49.81967482832458,1247.0,1343.0,0.0,0.0,0.0,0.0,0.0,1051.0,0.0,0.0,0.0,564797.0,1,4,4,1,10000,12,High,Medium,Rice,2.0
E,Grocery,2022-01-24,0.0,0.0,1300.0,49.81967482832458,1247.0,1343.0,0.0,0.0,0.0,0.0,0.0,1051.0,0.0,0.0,0.0,564797.0,1,4,4,1,10000,12,High,Medium,Sweet Biscuits & Cookies Regular,3.0
E,Grocery,2022-01-24,0.0,0.0,1300.0,49.81967482832458,1247.0,1343.0,0.0,0.0,0.0,0.0,0.0,1051.0,0.0,0.0,0.0,564797.0,1,4,4,1,10000,12,High,Medium,Sugar Confectionary,4.0
E,Grocery,2022-01-24,0.0,0.0,1300.0,49.81967482832458,1247.0,1343.0,0.0,0.0,0.0,0.0,0.0,1051.0,0.0,0.0,0.0,564797.0,1,4,4,1,10000,12,High,Medium,"Snack-Nuts,Peas & Mixes",5.0
B,Beverages,2022-01-24,626.0,539.0,1307.0,58.997175073614024,1247.0,1371.0,217.0,843.0,0.0,0.0,32.0,2395.0,-87.0,409.0,0.1360278139939157,161817.0,1,4,4,1,11500,50,High,Medium,Ambient Liquid Milk,1.0
B,Beverages,2022-01-24,626.0,539.0,1307.0,58.997175073614024,1247.0,1371.0,217.0,843.0,0.0,0.0,32.0,2395.0,-87.0,409.0,0.1360278139939157,161817.0,1,4,4,1,11500,50,High,Medium,Single Consumption RTD Beverages,2.0
B,Beverages,2022-01-24,626.0,539.0,1307.0,58.997175073614024,1247.0,1371.0,217.0,843.0,0.0,0.0,32.0,2395.0,-87.0,409.0,0.1360278139939157,161817.0,1,4,4,1,11500,50,High,Medium,Powdered Milk,3.0
B,Beverages,2022-01-24,626.0,539.0,1307.0,58.997175073614024,1247.0,1371.0,217.0,843.0,0.0,0.0,32.0,2395.0,-87.0,409.0,0.1360278139939157,161817.0,1,4,4,1,11500,50,High,Medium,Multiple Consumption RTD Beverages,4.0
B,Beverages,2022-01-24,626.0,539.0,1307.0,58.997175073614024,1247.0,1371.0,217.0,843.0,0.0,0.0,32.0,2395.0,-87.0,409.0,0.1360278139939157,161817.0,1,4,4,1,11500,50,High,Medium,Non Flavored Tea,5.0
E,Beverages,2022-01-24,0.0,0.0,1381.0,179.69789462688018,1247.0,1638.0,0.0,0.0,0.0,0.0,0.0,1051.0,0.0,0.0,0.0,552778.0,1,4,4,1,10000,12,High,Medium,Ambient Liquid Milk,1.0
E,Beverages,2022-01-24,0.0,0.0,1381.0,179.69789462688018,1247.0,1638.0,0.0,0.0,0.0,0.0,0.0,1051.0,0.0,0.0,0.0,552778.0,1,4,4,1,10000,12,High,Medium,Single Consumption RTD Beverages,2.0
E,Beverages,2022-01-24,0.0,0.0,1381.0,179.69789462688018,1247.0,1638.0,0.0,0.0,0.0,0.0,0.0,1051.0,0.0,0.0,0.0,552778.0,1,4,4,1,10000,12,High,Medium,Powdered Milk,3.0
E,Beverages,2022-01-24,0.0,0.0,1381.0,179.69789462688018,1247.0,1638.0,0.0,0.0,0.0,0.0,0.0,1051.0,0.0,0.0,0.0,552778.0,1,4,4,1,10000,12,High,Medium,Multiple Consumption RTD Beverages,4.0
E,Beverages,2022-01-24,0.0,0.0,1381.0,179.69789462688018,1247.0,1638.0,0.0,0.0,0.0,0.0,0.0,1051.0,0.0,0.0,0.0,552778.0,1,4,4,1,10000,12,High,Medium,Non Flavored Tea,5.0
C,Chilled,2022-01-24,209.0,215.0,1455.5,166.94609908590257,1268.0,1638.0,48.0,257.0,0.0,0.0,27.0,2903.0,6.0,161.0,0.04541503694046067,306355.0,1,4,4,1,14425,41,High,Large,Fat Spread,1.0
C,Chilled,2022-01-24,209.0,215.0,1455.5,166.94609908590257,1268.0,1638.0,48.0,257.0,0.0,0.0,27.0,2903.0,6.0,161.0,0.04541503694046067,306355.0,1,4,4,1,14425,41,High,Large,Butter,2.0
C,Chilled,2022-01-24,209.0,215.0,1455.5,166.94609908590257,1268.0,1638.0,48.0,257.0,0.0,0.0,27.0,2903.0,6.0,161.0,0.04541503694046067,306355.0,1,4,4,1,14425,41,High,Large,Curd,3.0
C,Chilled,2022-01-24,209.0,215.0,1455.5,166.94609908590257,1268.0,1638.0,48.0,257.0,0.0,0.0,27.0,2903.0,6.0,161.0,0.04541503694046067,306355.0,1,4,4,1,14425,41,High,Large,Whipping Cream,4.0
C,Chilled,2022-01-24,209.0,215.0,1455.5,166.94609908590257,1268.0,1638.0,48.0,257.0,0.0,0.0,27.0,2903.0,6.0,161.0,0.04541503694046067,306355.0,1,4,4,1,14425,41,High,Large,Cheese Slices,5.0
A,Beverages,2022-01-24,1342.0,1744.0,1523.5,111.20701416727275,1371.0,1638.0,598.0,1940.0,0.0,0.0,40.0,3516.0,402.0,744.0,0.2916123424598001,1940.0,1,4,4,1,10150,52,Moderate,Small,Ambient Liquid Milk,1.0
A,Beverages,2022-01-24,1342.0,1744.0,1523.5,111.20701416727275,1371.0,1638.0,598.0,1940.0,0.0,0.0,40.0,3516.0,402.0,744.0,0.2916123424598001,1940.0,1,4,4,1,10150,52,Moderate,Small,Powdered Milk,2.0
A,Beverages,2022-01-24,1342.0,1744.0,1523.5,111.20701416727275,1371.0,1638.0,598.0,1940.0,0.0,0.0,40.0,3516.0,402.0,744.0,0.2916123424598001,1940.0,1,4,4,1,10150,52,Moderate,Small,Single Consumption RTD Beverages,3.0
A,Beverages,2022-01-24,1342.0,1744.0,1523.5,111.20701416727275,1371.0,1638.0,598.0,1940.0,0.0,0.0,40.0,3516.0,402.0,744.0,0.2916123424598001,1940.0,1,4,4,1,10150,52,Moderate,Small,Multiple Consumption RTD Beverages,4.0
A,Beverages,2022-01-24,1342.0,1744.0,1523.5,111.20701416727275,1371.0,1638.0,598.0,1940.0,0.0,0.0,40.0,3516.0,402.0,744.0,0.2916123424598001,1940.0,1,4,4,1,10150,52,Moderate,Small,Non Flavored Tea,5.0
C,Grocery,2022-01-24,1989.0,2164.0,1545.5,73.18697516179593,1459.0,1638.0,464.0,2453.0,0.0,0.0,27.0,2903.0,175.0,1525.0,0.4322033898305085,315226.0,1,4,4,1,14425,41,High,Large,Ambient Instant Noodles,1.0
C,Grocery,2022-01-24,1989.0,2164.0,1545.5,73.18697516179593,1459.0,1638.0,464.0,2453.0,0.0,0.0,27.0,2903.0,175.0,1525.0,0.4322033898305085,315226.0,1,4,4,1,14425,41,High,Large,Sweet Biscuits & Cookies Regular,2.0
C,Grocery,2022-01-24,1989.0,2164.0,1545.5,73.18697516179593,1459.0,1638.0,464.0,2453.0,0.0,0.0,27.0,2903.0,175.0,1525.0,0.4322033898305085,315226.0,1,4,4,1,14425,41,High,Large,Rice,3.0
C,Grocery,2022-01-24,1989.0,2164.0,1545.5,73.18697516179593,1459.0,1638.0,464.0,2453.0,0.0,0.0,27.0,2903.0,175.0,1525.0,0.4322033898305085,315226.0,1,4,4,1,14425,41,High,Large,Liquid Cooking Oils & Fats,4.0
C,Grocery,2022-01-24,1989.0,2164.0,1545.5,73.18697516179593,1459.0,1638.0,464.0,2453.0,0.0,0.0,27.0,2903.0,175.0,1525.0,0.4322033898305085,315226.0,1,4,4,1,14425,41,High,Large,Crackers,5.0
B,Chilled,2022-01-24,162.0,186.0,1548.25,77.87757486379932,1459.0,1649.0,64.0,226.0,0.0,0.0,32.0,2395.0,24.0,98.0,0.035202086049543675,185545.0,1,4,4,1,11500,50,High,Medium,Fat Spread,1.0
B,Chilled,2022-01-24,162.0,186.0,1548.25,77.87757486379932,1459.0,1649.0,64.0,226.0,0.0,0.0,32.0,2395.0,24.0,98.0,0.035202086049543675,185545.0,1,4,4,1,11500,50,High,Medium,Curd,2.0
B,Chilled,2022-01-24,162.0,186.0,1548.25,77.87757486379932,1459.0,1649.0,64.0,226.0,0.0,0.0,32.0,2395.0,24.0,98.0,0.035202086049543675,185545.0,1,4,4,1,11500,50,High,Medium,Butter,3.0
B,Chilled,2022-01-24,162.0,186.0,1548.25,77.87757486379932,1459.0,1649.0,64.0,226.0,0.0,0.0,32.0,2395.0,24.0,98.0,0.035202086049543675,185545.0,1,4,4,1,11500,50,High,Medium,Whipping Cream,4.0
B,Chilled,2022-01-24,162.0,186.0,1548.25,77.87757486379932,1459.0,1649.0,64.0,226.0,0.0,0.0,32.0,2395.0,24.0,98.0,0.035202086049543675,185545.0,1,4,4,1,11500,50,High,Medium,Cheese Slices,5.0
B,Chilled,2022-01-31,186.0,192.0,1553.75,78.34698462608502,1459.0,1649.0,162.0,348.0,412.0,0.0,32.0,2395.0,6.0,24.0,0.04041720990873533,185731.0,1,5,5,1,11500,50,High,Medium,Fat Spread,1.0
B,Chilled,2022-01-31,186.0,192.0,1553.75,78.34698462608502,1459.0,1649.0,162.0,348.0,412.0,0.0,32.0,2395.0,6.0,24.0,0.04041720990873533,185731.0,1,5,5,1,11500,50,High,Medium,Curd,2.0
B,Chilled,2022-01-31,186.0,192.0,1553.75,78.34698462608502,1459.0,1649.0,162.0,348.0,412.0,0.0,32.0,2395.0,6.0,24.0,0.04041720990873533,185731.0,1,5,5,1,11500,50,High,Medium,Butter,3.0
B,Chilled,2022-01-31,186.0,192.0,1553.75,78.34698462608502,1459.0,1649.0,162.0,348.0,412.0,0.0,32.0,2395.0,6.0,24.0,0.04041720990873533,185731.0,1,5,5,1,11500,50,High,Medium,Whipping Cream,4.0
B,Chilled,2022-01-31,186.0,192.0,1553.75,78.34698462608502,1459.0,1649.0,162.0,348.0,412.0,0.0,32.0,2395.0,6.0,24.0,0.04041720990873533,185731.0,1,5,5,1,11500,50,High,Medium,Cheese Slices,5.0
A,Grocery,2022-01-31,2537.0,2400.0,1479.5,175.82093163215805,1243.0,1649.0,2683.0,5220.0,6074.0,0.0,40.0,3516.0,-137.0,-146.0,0.5512820512820513,68873.0,1,5,5,1,10150,52,Moderate,Small,Ambient Instant Noodles,1.0
A,Grocery,2022-01-31,2537.0,2400.0,1479.5,175.82093163215805,1243.0,1649.0,2683.0,5220.0,6074.0,0.0,40.0,3516.0,-137.0,-146.0,0.5512820512820513,68873.0,1,5,5,1,10150,52,Moderate,Small,Rice,2.0
A,Grocery,2022-01-31,2537.0,2400.0,1479.5,175.82093163215805,1243.0,1649.0,2683.0,5220.0,6074.0,0.0,40.0,3516.0,-137.0,-146.0,0.5512820512820513,68873.0,1,5,5,1,10150,52,Moderate,Small,Sweet Biscuits & Cookies Regular,3.0
A,Grocery,2022-01-31,2537.0,2400.0,1479.5,175.82093163215805,1243.0,1649.0,2683.0,5220.0,6074.0,0.0,40.0,3516.0,-137.0,-146.0,0.5512820512820513,68873.0,1,5,5,1,10150,52,Moderate,Small,Crackers,4.0
A,Grocery,2022-01-31,2537.0,2400.0,1479.5,175.82093163215805,1243.0,1649.0,2683.0,5220.0,6074.0,0.0,40.0,3516.0,-137.0,-146.0,0.5512820512820513,68873.0,1,5,5,1,10150,52,Moderate,Small,Sugar Confectionary,5.0
C,Chilled,2022-01-31,215.0,265.0,1447.75,191.52262703572825,1243.0,1649.0,209.0,424.0,472.0,0.0,27.0,2903.0,50.0,6.0,0.046718817905258586,306570.0,1,5,5,1,14425,41,High,Large,Fat Spread,1.0
C,Chilled,2022-01-31,215.0,265.0,1447.75,191.52262703572825,1243.0,1649.0,209.0,424.0,472.0,0.0,27.0,2903.0,50.0,6.0,0.046718817905258586,306570.0,1,5,5,1,14425,41,High,Large,Butter,2.0
C,Chilled,2022-01-31,215.0,265.0,1447.75,191.52262703572825,1243.0,1649.0,209.0,424.0,472.0,0.0,27.0,2903.0,50.0,6.0,0.046718817905258586,306570.0,1,5,5,1,14425,41,High,Large,Curd,3.0
C,Chilled,2022-01-31,215.0,265.0,1447.75,191.52262703572825,1243.0,1649.0,209.0,424.0,472.0,0.0,27.0,2903.0,50.0,6.0,0.046718817905258586,306570.0,1,5,5,1,14425,41,High,Large,Whipping Cream,4.0
C,Chilled,2022-01-31,215.0,265.0,1447.75,191.52262703572825,1243.0,1649.0,209.0,424.0,472.0,0.0,27.0,2903.0,50.0,6.0,0.046718817905258586,306570.0,1,5,5,1,14425,41,High,Large,Cheese Slices,5.0
B,Grocery,2022-01-31,1676.0,1666.0,1360.5,142.50263155464884,1243.0,1567.0,1568.0,3244.0,3780.0,0.0,32.0,2395.0,-10.0,108.0,0.3641894828335506,194185.0,1,5,5,1,11500,50,High,Medium,Ambient Instant Noodles,1.0
B,Grocery,2022-01-31,1676.0,1666.0,1360.5,142.50263155464884,1243.0,1567.0,1568.0,3244.0,3780.0,0.0,32.0,2395.0,-10.0,108.0,0.3641894828335506,194185.0,1,5,5,1,11500,50,High,Medium,Rice,2.0
B,Grocery,2022-01-31,1676.0,1666.0,1360.5,142.50263155464884,1243.0,1567.0,1568.0,3244.0,3780.0,0.0,32.0,2395.0,-10.0,108.0,0.3641894828335506,194185.0,1,5,5,1,11500,50,High,Medium,Sweet Biscuits & Cookies Regular,3.0
B,Grocery,2022-01-31,1676.0,1666.0,1360.5,142.50263155464884,1243.0,1567.0,1568.0,3244.0,3780.0,0.0,32.0,2395.0,-10.0,108.0,0.3641894828335506,194185.0,1,5,5,1,11500,50,High,Medium,"Snack-Nuts,Peas & Mixes",4.0
B,Grocery,2022-01-31,1676.0,1666.0,1360.5,142.50263155464884,1243.0,1567.0,1568.0,3244.0,3780.0,0.0,32.0,2395.0,-10.0,108.0,0.3641894828335506,194185.0,1,5,5,1,11500,50,High,Medium,Sugar Confectionary,5.0
E,Chilled,2022-01-31,0.0,0.0,1302.25,42.460766204422995,1243.0,1334.0,0.0,0.0,0.0,0.0,0.0,1051.0,0.0,0.0,0.0,563175.0,1,5,5,1,10000,12,High,Medium,Fat Spread,1.0
E,Chilled,2022-01-31,0.0,0.0,1302.25,42.460766204422995,1243.0,1334.0,0.0,0.0,0.0,0.0,0.0,1051.0,0.0,0.0,0.0,563175.0,1,5,5,1,10000,12,High,Medium,Curd,2.0
E,Chilled,2022-01-31,0.0,0.0,1302.25,42.460766204422995,1243.0,1334.0,0.0,0.0,0.0,0.0,0.0,1051.0,0.0,0.0,0.0,563175.0,1,5,5,1,10000,12,High,Medium,Butter,3.0
E,Chilled,2022-01-31,0.0,0.0,1302.25,42.460766204422995,1243.0,1334.0,0.0,0.0,0.0,0.0,0.0,1051.0,0.0,0.0,0.0,563175.0,1,5,5,1,10000,12,High,Medium,Whipping Cream,4.0
E,Chilled,2022-01-31,0.0,0.0,1302.25,42.460766204422995,1243.0,1334.0,0.0,0.0,0.0,0.0,0.0,1051.0,0.0,0.0,0.0,563175.0,1,5,5,1,10000,12,High,Medium,Stirred Yogurt,5.0
D,Chilled,2022-01-31,351.0,338.0,1343.25,45.264960694412075,1300.0,1407.0,300.0,651.0,758.0,0.0,52.0,4602.0,-13.0,51.0,0.07627118644067797,429344.0,1,5,5,1,11237,68,Moderate,Small,Fat Spread,1.0
D,Chilled,2022-01-31,351.0,338.0,1343.25,45.264960694412075,1300.0,1407.0,300.0,651.0,758.0,0.0,52.0,4602.0,-13.0,51.0,0.07627118644067797,429344.0,1,5,5,1,11237,68,Moderate,Small,Curd,2.0
D,Chilled,2022-01-31,351.0,338.0,1343.25,45.264960694412075,1300.0,1407.0,300.0,651.0,758.0,0.0,52.0,4602.0,-13.0,51.0,0.07627118644067797,429344.0,1,5,5,1,11237,68,Moderate,Small,Butter,3.0
D,Chilled,2022-01-31,351.0,338.0,1343.25,45.264960694412075,1300.0,1407.0,300.0,651.0,758.0,0.0,52.0,4602.0,-13.0,51.0,0.07627118644067797,429344.0,1,5,5,1,11237,68,Moderate,Small,Cheese Slices,4.0
D,Chilled,2022-01-31,351.0,338.0,1343.25,45.264960694412075,1300.0,1407.0,300.0,651.0,758.0,0.0,52.0,4602.0,-13.0,51.0,0.07627118644067797,429344.0,1,5,5,1,11237,68,Moderate,Small,Whipping Cream,5.0
E,Beverages,2022-01-31,0.0,0.0,1410.5,134.61673991991734,1300.0,1601.0,0.0,0.0,0.0,0.0,0.0,1051.0,0.0,0.0,0.0,552778.0,1,5,5,1,10000,12,High,Medium,Ambient Liquid Milk,1.0
E,Beverages,2022-01-31,0.0,0.0,1410.5,134.61673991991734,1300.0,1601.0,0.0,0.0,0.0,0.0,0.0,1051.0,0.0,0.0,0.0,552778.0,1,5,5,1,10000,12,High,Medium,Single Consumption RTD Beverages,2.0
E,Beverages,2022-01-31,0.0,0.0,1410.5,134.61673991991734,1300.0,1601.0,0.0,0.0,0.0,0.0,0.0,1051.0,0.0,0.0,0.0,552778.0,1,5,5,1,10000,12,High,Medium,Powdered Milk,3.0
E,Beverages,2022-01-31,0.0,0.0,1410.5,134.61673991991734,1300.0,1601.0,0.0,0.0,0.0,0.0,0.0,1051.0,0.0,0.0,0.0,552778.0,1,5,5,1,10000,12,High,Medium,Multiple Consumption RTD Beverages,4.0
E,Beverages,2022-01-31,0.0,0.0,1410.5,134.61673991991734,1300.0,1601.0,0.0,0.0,0.0,0.0,0.0,1051.0,0.0,0.0,0.0,552778.0,1,5,5,1,10000,12,High,Medium,Non Flavored Tea,5.0
C,Grocery,2022-01-31,2164.0,1850.0,1367.75,195.01004247644957,1129.0,1601.0,1989.0,4153.0,4617.0,0.0,27.0,2903.0,-314.0,175.0,0.4702303346371143,317390.0,1,5,5,1,14425,41,High,Large,Ambient Instant Noodles,1.0
C,Grocery,2022-01-31,2164.0,1850.0,1367.75,195.01004247644957,1129.0,1601.0,1989.0,4153.0,4617.0,0.0,27.0,2903.0,-314.0,175.0,0.4702303346371143,317390.0,1,5,5,1,14425,41,High,Large,Sweet Biscuits & Cookies Regular,2.0
C,Grocery,2022-01-31,2164.0,1850.0,1367.75,195.01004247644957,1129.0,1601.0,1989.0,4153.0,4617.0,0.0,27.0,2903.0,-314.0,175.0,0.4702303346371143,317390.0,1,5,5,1,14425,41,High,Large,Rice,3.0
C,Grocery,2022-01-31,2164.0,1850.0,1367.75,195.01004247644957,1129.0,1601.0,1989.0,4153.0,4617.0,0.0,27.0,2903.0,-314.0,175.0,0.4702303346371143,317390.0,1,5,5,1,14425,41,High,Large,Liquid Cooking Oils & Fats,4.0
C,Grocery,2022-01-31,2164.0,1850.0,1367.75,195.01004247644957,1129.0,1601.0,1989.0,4153.0,4617.0,0.0,27.0,2903.0,-314.0,175.0,0.4702303346371143,317390.0,1,5,5,1,14425,41,High,Large,Crackers,5.0
A,Chilled,2022-01-31,302.0,300.0,1355.5,199.3280378337846,1129.0,1601.0,256.0,558.0,644.0,0.0,40.0,3516.0,-2.0,46.0,0.06562364189482833,52486.0,1,5,5,1,10150,52,Moderate,Small,Fat Spread,1.0
A,Chilled,2022-01-31,302.0,300.0,1355.5,199.3280378337846,1129.0,1601.0,256.0,558.0,644.0,0.0,40.0,3516.0,-2.0,46.0,0.06562364189482833,52486.0,1,5,5,1,10150,52,Moderate,Small,Curd,2.0
A,Chilled,2022-01-31,302.0,300.0,1355.5,199.3280378337846,1129.0,1601.0,256.0,558.0,644.0,0.0,40.0,3516.0,-2.0,46.0,0.06562364189482833,52486.0,1,5,5,1,10150,52,Moderate,Small,Butter,3.0
A,Chilled,2022-01-31,302.0,300.0,1355.5,199.3280378337846,1129.0,1601.0,256.0,558.0,644.0,0.0,40.0,3516.0,-2.0,46.0,0.06562364189482833,52486.0,1,5,5,1,10150,52,Moderate,Small,Whipping Cream,4.0
A,Chilled,2022-01-31,302.0,300.0,1355.5,199.3280378337846,1129.0,1601.0,256.0,558.0,644.0,0.0,40.0,3516.0,-2.0,46.0,0.06562364189482833,52486.0,1,5,5,1,10150,52,Moderate,Small,Stirred Yogurt,5.0
B,Beverages,2022-01-31,539.0,524.0,1073.75,564.4202778072382,280.0,1601.0,626.0,1165.0,1382.0,0.0,32.0,2395.0,-15.0,-87.0,0.11712299000434594,162356.0,1,5,5,1,11500,50,High,Medium,Ambient Liquid Milk,1.0
B,Beverages,2022-01-31,539.0,524.0,1073.75,564.4202778072382,280.0,1601.0,626.0,1165.0,1382.0,0.0,32.0,2395.0,-15.0,-87.0,0.11712299000434594,162356.0,1,5,5,1,11500,50,High,Medium,Single Consumption RTD Beverages,2.0
B,Beverages,2022-01-31,539.0,524.0,1073.75,564.4202778072382,280.0,1601.0,626.0,1165.0,1382.0,0.0,32.0,2395.0,-15.0,-87.0,0.11712299000434594,162356.0,1,5,5,1,11500,50,High,Medium,Powdered Milk,3.0
B,Beverages,2022-01-31,539.0,524.0,1073.75,564.4202778072382,280.0,1601.0,626.0,1165.0,1382.0,0.0,32.0,2395.0,-15.0,-87.0,0.11712299000434594,162356.0,1,5,5,1,11500,50,High,Medium,Multiple Consumption RTD Beverages,4.0
B,Beverages,2022-01-31,539.0,524.0,1073.75,564.4202778072382,280.0,1601.0,626.0,1165.0,1382.0,0.0,32.0,2395.0,-15.0,-87.0,0.11712299000434594,162356.0,1,5,5,1,11500,50,High,Medium,Non Flavored Tea,5.0
D,Beverages,2022-01-31,990.0,1186.0,0.0,0.0,0.0,0.0,1158.0,2148.0,2682.0,0.0,52.0,4602.0,196.0,-168.0,0.2151238591916558,389358.0,1,5,5,1,11237,68,Moderate,Small,Ambient Liquid Milk,1.0
D,Beverages,2022-01-31,990.0,1186.0,0.0,0.0,0.0,0.0,1158.0,2148.0,2682.0,0.0,52.0,4602.0,196.0,-168.0,0.2151238591916558,389358.0,1,5,5,1,11237,68,Moderate,Small,Single Consumption RTD Beverages,2.0
D,Beverages,2022-01-31,990.0,1186.0,0.0,0.0,0.0,0.0,1158.0,2148.0,2682.0,0.0,52.0,4602.0,196.0,-168.0,0.2151238591916558,389358.0,1,5,5,1,11237,68,Moderate,Small,Powdered Milk,3.0
D,Beverages,2022-01-31,990.0,1186.0,0.0,0.0,0.0,0.0,1158.0,2148.0,2682.0,0.0,52.0,4602.0,196.0,-168.0,0.2151238591916558,389358.0,1,5,5,1,11237,68,Moderate,Small,Multiple Consumption RTD Beverages,4.0
D,Beverages,2022-01-31,990.0,1186.0,0.0,0.0,0.0,0.0,1158.0,2148.0,2682.0,0.0,52.0,4602.0,196.0,-168.0,0.2151238591916558,389358.0,1,5,5,1,11237,68,Moderate,Small,Concentrated Liquid Drinks,5.0
A,Beverages,2022-01-31,1744.0,1098.0,0.0,0.0,0.0,0.0,1342.0,3086.0,3684.0,0.0,40.0,3516.0,-646.0,402.0,0.37896566710126034,3684.0,1,5,5,1,10150,52,Moderate,Small,Ambient Liquid Milk,1.0
A,Beverages,2022-01-31,1744.0,1098.0,0.0,0.0,0.0,0.0,1342.0,3086.0,3684.0,0.0,40.0,3516.0,-646.0,402.0,0.37896566710126034,3684.0,1,5,5,1,10150,52,Moderate,Small,Powdered Milk,2.0
A,Beverages,2022-01-31,1744.0,1098.0,0.0,0.0,0.0,0.0,1342.0,3086.0,3684.0,0.0,40.0,3516.0,-646.0,402.0,0.37896566710126034,3684.0,1,5,5,1,10150,52,Moderate,Small,Single Consumption RTD Beverages,3.0
A,Beverages,2022-01-31,1744.0,1098.0,0.0,0.0,0.0,0.0,1342.0,3086.0,3684.0,0.0,40.0,3516.0,-646.0,402.0,0.37896566710126034,3684.0,1,5,5,1,10150,52,Moderate,Small,Multiple Consumption RTD Beverages,4.0
A,Beverages,2022-01-31,1744.0,1098.0,0.0,0.0,0.0,0.0,1342.0,3086.0,3684.0,0.0,40.0,3516.0,-646.0,402.0,0.37896566710126034,3684.0,1,5,5,1,10150,52,Moderate,Small,Non Flavored Tea,5.0
D,Grocery,2022-01-31,3131.0,3003.0,0.0,0.0,0.0,0.0,3104.0,6235.0,7329.0,0.0,52.0,4602.0,-128.0,27.0,0.6803563667970448,447605.0,1,5,5,1,11237,68,Moderate,Small,Ambient Instant Noodles,1.0
D,Grocery,2022-01-31,3131.0,3003.0,0.0,0.0,0.0,0.0,3104.0,6235.0,7329.0,0.0,52.0,4602.0,-128.0,27.0,0.6803563667970448,447605.0,1,5,5,1,11237,68,Moderate,Small,Rice,2.0
D,Grocery,2022-01-31,3131.0,3003.0,0.0,0.0,0.0,0.0,3104.0,6235.0,7329.0,0.0,52.0,4602.0,-128.0,27.0,0.6803563667970448,447605.0,1,5,5,1,11237,68,Moderate,Small,Sweet Biscuits & Cookies Regular,3.0
D,Grocery,2022-01-31,3131.0,3003.0,0.0,0.0,0.0,0.0,3104.0,6235.0,7329.0,0.0,52.0,4602.0,-128.0,27.0,0.6803563667970448,447605.0,1,5,5,1,11237,68,Moderate,Small,Crackers,4.0
D,Grocery,2022-01-31,3131.0,3003.0,0.0,0.0,0.0,0.0,3104.0,6235.0,7329.0,0.0,52.0,4602.0,-128.0,27.0,0.6803563667970448,447605.0,1,5,5,1,11237,68,Moderate,Small,"Snack-Nuts,Peas & Mixes",5.0
E,Grocery,2022-01-31,0.0,0.0,236.0,102.2285022225537,86.0,302.0,0.0,0.0,0.0,0.0,0.0,1051.0,0.0,0.0,0.0,564797.0,1,5,5,1,10000,12,High,Medium,Ambient Instant Noodles,1.0
